Sample_Name DEL DUP INS INV
HMYL4M407958	23724 	58 	23985 	150 
HMLY3M918978	23995 	41 	26505 	171 
CHLY1F282243	24233 	47 	26217 	194 
HMLY3M251836	23714 	55 	26014 	160 
HMYL1F354589	23329 	52 	25362 	153 
HMLY3M714691	22898 	70 	24487 	163 
CHLY2F388263	23940 	55 	26052 	164 
ZQLY4M428467	23567 	57 	25421 	165 
HMYL3M919182	22543 	70 	23511 	175 
ZQLY1F369079	23334 	52 	25360 	171 
CHLY1M179589	23801 	57 	26226 	179 
CHYL2F387243	24127 	53 	26639 	172 
ZQLY3F842039	23764 	49 	25441 	171 
HMLY2F459385	24080 	51 	26222 	163 
ZQLY2F472651	22748 	50 	24909 	173 
CHYL2M389181	23389 	60 	25372 	158 
ZQLY1M368365	23846 	58 	26025 	169 
HMYL3F253162	24119 	53 	26103 	182 
ZQLY1M367345	23681 	41 	26640 	185 
HMYL2M460203	24103 	51 	26157 	202 
ZQLY1F368059	23272 	40 	26026 	162 
HMLY2M460407	23891 	44 	26412 	182 
HMYL2M460815	24386 	58 	26478 	179 
HMYL3F252243	23993 	64 	26325 	157 
ZQYL3M636428	24002 	44 	27010 	157 
ZQLY4F120204	23501 	53 	25432 	151 
HMYL3M253672	23958 	61 	26803 	171 
CHYL1M178161	23953 	54 	26409 	183 
HMLY2M459487	23628 	56 	25518 	180 
CHLY2M492141	23550 	56 	26036 	190 
HMYL2F459997	24321 	49 	26696 	180 
ZQLY3F840305	23237 	57 	25197 	150 
ZQLY3F145099	24004 	52 	25163 	174 
ZQLY2M469793	22896 	69 	23656 	151 
HMYL2F459589	23147 	67 	24317 	182 
HMLY3M919692	24014 	50 	26512 	164 
ZQLY1F367651	24081 	43 	26793 	181 
ZQLY3F841325	22654 	62 	24052 	151 
ZQLY3M146632	22886 	53 	25279 	161 
ZQLY3F842855	23464 	49 	26009 	158 
HMYL4F304895	23835 	47 	25882 	173 
ZQLY4F428977	23512 	49 	26021 	156 
ZQLY2F472447	23711 	51 	25688 	169 
HMLY1M356427	24068 	48 	26434 	165 
HMYL4F306529	24588 	47 	26978 	168 
ZQLY1M368161	23490 	49 	25392 	169 
HMYL2M459079	23538 	64 	25344 	185 
ZQLY4F533059	23109 	36 	25983 	186 
ZQLY4M223264	23313 	56 	25819 	177 
ZQLY4M122040	23152 	62 	25530 	188 
CHLY2M491733	23953 	52 	25547 	163 
HMYL1M355611	23917 	65 	25685 	174 
CHYL2F490099	23466 	56 	25269 	159 
HMYL3F714895	23633 	56 	25998 	141 
CHLY2F490203	23914 	47 	26068 	164 
CHLY2F492855	23498 	57 	24116 	152 
ZQLY2M470713	24125 	40 	25623 	181 
HMLY3M713774	24176 	56 	26209 	188 
CHYL1F176019	23638 	47 	26332 	189 
ZQLY4M429590	23529 	40 	26151 	155 
HMLY3F713977	23856 	57 	26262 	143 
ZQLY2F471835	24463 	53 	26275 	166 
ZQLY3F841937	23066 	67 	23733 	158 
ZQLY3F248977	23063 	65 	25128 	175 
ZQLY1M369385	23156 	43 	23592 	168 
HMYL4F305099	23626 	48 	26037 	154 
CHLY1M283161	23921 	52 	26099 	154 
CHLY1M280101	23568 	45 	26258 	155 
ZQLY1F366835	23586 	51 	26437 	166 
ZQLY4F121427	23572 	54 	25987 	172 
ZQLY3M944284	22923 	46 	24769 	182 
CHLY2F492243	23533 	56 	26211 	161 
HMYL4M612142	23665 	64 	25865 	151 
CHLY1M177345	23569 	47 	26218 	178 
CHYL2M489385	23637 	57 	26157 	170 
CHLY2M386529	24149 	41 	25921 	179 
ZQLY4M326938	24347 	41 	26146 	160 
CHLY2M490101	24071 	55 	26100 	167 
ZQLY3F249079	23869 	49 	25939 	148 
ZQLY3F146529	23245 	40 	25942 	165 
ZQLY4F120306	22739 	44 	24268 	166 
ZQLY2F472243	23103 	43 	25304 	158 
ZQLY3M737958	24603 	41 	26155 	167 
CHLY1F176427	23552 	43 	26532 	173 
CHYL1M281733	23518 	51 	26086 	174 
HMYL4F407448	22907 	69 	21808 	147 
ZQLY2F470407	22906 	54 	25315 	159 
CHYL2M386937	23470 	46 	25827 	189 
ZQLY3M843468	23488 	46 	25679 	155 
CHYL1M176937	23965 	48 	26484 	172 
ZQLY3F842243	23438 	46 	25810 	174 
ZQLY4F222753	23585 	49 	25369 	159 
ZQLY4M429692	23259 	53 	24244 	172 
CHLY2F386019	24390 	53 	24210 	146 
ZQLY3F265203	24002 	45 	25596 	164 
HMYL4F510713	23660 	64 	25378 	156 
CHYL1F179283	24070 	54 	26979 	166 
ZQLY3M249692	22648 	53 	24726 	161 
ZQLY2F473263	23734 	49 	25208 	170 
HMLY3F252345	23227 	51 	25284 	159 
ZQLY4M531733	23110 	52 	23375 	160 
CHLY1M178569	24205 	44 	26693 	165 
CHLY1M175509	23792 	38 	26379 	170 
ZQLY4M325816	22664 	52 	24191 	164 
ZQLY3F146937	23027 	47 	25146 	149 
CHLY2M388161	23796 	55 	25133 	167 
ZQLY2M472141	22600 	59 	24478 	147 
ZQLY2F470203	22533 	72 	23680 	165 
CHLY1F176835	23858 	39 	26823 	170 
ZQLY1M366325	23291 	59 	26365 	171 
HMYL2M461019	23535 	61 	24934 	175 
HMYL3F817549	27442 	37 	27824 	148 
HMLY1M355203	23525 	55 	25295 	156 
HMLY4M203060	23417 	52 	25012 	157 
ZQLY4F532550	23972 	58 	26041 	172 
CHLY1M281937	24283 	46 	26748 	166 
HMLY3F612754	23478 	53 	26170 	169 
CHLY2F494487	23588 	45 	26403 	176 
ZQLY4F122243	24063 	51 	25327 	177 
HMYL1M357243	23830 	59 	25679 	169 
CHLY1F179079	23178 	51 	24498 	188 
ZQLY4M531530	23497 	52 	25121 	167 
CHLY2F491427	23303 	54 	25399 	170 
ZQLY4M532652	23196 	57 	24657 	148 
ZQLY4M531938	23198 	50 	24725 	171 
CHYL1F178467	24665 	55 	26096 	176 
CHLY2F389283	23896 	49 	25603 	151 
ZQLY3F944181	23300 	45 	25331 	150 
ZQLY1M365509	23571 	40 	26303 	165 
CHLY2F388467	23635 	62 	25400 	161 
ZQLY3M144691	24668 	40 	26122 	175 
HMYL4F306121	23593 	48 	25956 	157 
HMLY4F510101	23395 	50 	25533 	141 
HMYL3M714998	23007 	66 	24737 	145 
ZQLY3M737856	23978 	55 	25361 	135 
CHLY2F493263	23684 	42 	26149 	165 
CHLY1M179181	23585 	45 	26181 	177 
CHLY1F178059	24814 	46 	26207 	149 
