Sample_Name    Read_num    Base_num    Coverage    N50
ZQLY3M738876	13144810 	73673632426 	29.47 	9914 
HMYL4M306326	6782650 	73658303116 	29.46 	20473 
HMYL4M100102	7195537 	73563102426 	29.43 	17280 
HMYL3F818263	10245318 	73366279959 	29.35 	13103 
HMYL4F202345	5862965 	72629555804 	29.05 	22820 
HMLY2M461835	8509226 	72577519914 	29.03 	14885 
ZQLY2M472549	15478731 	71813445845 	28.73 	7246 
ZQLY2M473773	10273121 	71665465215 	28.67 	12087 
ZQLY4F326223	5790142 	71615629064 	28.65 	23028 
HMYL4F100305	10103169 	71547413454 	28.62 	12782 
ZQLY4F224079	12960865 	71526276625 	28.61 	9532 
CHLY2F494079	15223478 	71498874739 	28.60 	7101 
CHLY1M179793	8859896 	71167390232 	28.47 	13365 
ZQLY3F248468	9503331 	70733587694 	28.29 	12904 
HMYL4F306937	11034032 	70691867339 	28.28 	15817 
CHYL2M386733	19161100 	70408104661 	28.16 	5420 
ZQLY4M326530	13727860 	70210529731 	28.08 	7653 
ZQLY3M843672	8684937 	70178033509 	28.07 	13731 
ZQLY4M223060	13617171 	70139443100 	28.06 	9162 
ZQLY3M636326	8182724 	69929155059 	27.97 	15637 
HMLY1M354283	4289324 	69910457915 	27.96 	25836 
HMYL4M407856	17793076 	69776477352 	27.91 	6174 
CHLY2F489487	13792691 	69637086225 	27.85 	8484 
ZQLY3M635408	6356938 	69485705584 	27.79 	19790 
CHLY1F178875	10236373 	69432144067 	27.77 	10741 
ZQLY3M147447	19933671 	69218927990 	27.69 	5252 
ZQLY4F428672	11636775 	68985368856 	27.59 	10812 
CHYL2M494997	15268490 	68949955811 	27.58 	6769 
ZQLY3F840099	12101786 	68864646185 	27.55 	9365 
ZQLY4M325000	15179450 	68838976738 	27.54 	7367 
CHLY2M490713	7041297 	68740661687 	27.50 	16716 
ZQLY3M842958	6591774 	68701352470 	27.48 	18860 
CHLY1F280099	4741077 	68618842264 	27.45 	21717 
CHLY1M178977	9437280 	68541786413 	27.42 	12044 
ZQLY1F367855	6471054 	68407635403 	27.36 	18165 
CHLY2M385101	19650436 	68375210451 	27.35 	5958 
HMYL3F919895	11333847 	68341975239 	27.34 	10369 
CHLY1M281325	4556539 	68260724461 	27.30 	25509 
CHLY2F386427	12837271 	67869492341 	27.15 	8727 
CHLY2F492039	11582443 	67823415439 	27.13 	9692 
CHLY1M280713	8865276 	67677336200 	27.07 	12888 
ZQLY3M636631	7602720 	67446980517 	26.98 	16319 
HMYL4F408977	9811139 	67176948598 	26.87 	11481 
ZQLY2F470099	19513412 	67172205464 	26.87 	4973 
ZQLY4F325611	4911998 	67170100790 	26.87 	23471 
CHLY2F385611	13482729 	67167085677 	26.87 	7261 
HMLY1F356529	6782810 	67087243248 	26.83 	16314 
HMYL4F204283	7338178 	67083487026 	26.83 	17473 
ZQLY3F636733	6935012 	67031161231 	26.81 	17371 
HMLY3M252448	15524057 	66849154065 	26.74 	6486 
ZQLY2F473467	10652881 	66626389325 	26.65 	10165 
ZQLY1M366529	5447158 	66551549233 	26.62 	19401 
CHYL1F281427	5170606 	66531196381 	26.61 	21655 
ZQYL2M471529	11993112 	66494160227 	26.60 	10052 
HMYL1F355305	8624311 	66466631601 	26.59 	12860 
ZQLY2M472345	11257318 	66374597507 	26.55 	9167 
HMLY3M713876	21334816 	66298118574 	26.52 	4398 
ZQLY3M248570	9570612 	66195386164 	26.48 	11818 
CHLY2M385713	12837816 	66169638398 	26.47 	8310 
ZQLY3F249385	9411875 	66125259671 	26.45 	12955 
HMYL3M713366	8264552 	66084265908 	26.43 	13848 
CHLY2M489589	5914036 	65924486419 	26.37 	16670 
ZQLY3M840918	8913356 	65886991189 	26.35 	12317 
ZQLY4F326122	7665487 	65755480533 	26.30 	15819 
ZQLY3F247651	8234523 	65630919119 	26.25 	13849 
ZQLY3M249284	15950646 	65572203122 	26.23 	6064 
HMYL4M304997	7616427 	65473798821 	26.19 	16433 
CHLY1F175611	10639493 	65470073448 	26.19 	10330 
ZQLY3F738365	8618235 	65410528717 	26.16 	13169 
HMYL1M354895	8259285 	65342199131 	26.14 	13440 
ZQLY1F367447	4779547 	65319446908 	26.13 	23306 
HMYL3F818467	9301119 	65289247408 	26.12 	12398 
HMYL4M204080	7255323 	65271175201 	26.11 	16214 
ZQLY3F265407	7481107 	65239416080 	26.10 	15846 
CHLY1M175305	4645541 	65138097753 	26.06 	21719 
ZQLY3F249487	8214789 	64735003418 	25.89 	13652 
ZQLY2F471631	7931407 	64630058513 	25.85 	14253 
ZQLY4M532753	11933952 	64570904831 	25.83 	9069 
CHLY1F280407	4886644 	64492693081 	25.80 	21002 
ZQLY4F429080	7447674 	64238314946 	25.70 	15916 
HMLY1M356019	10121497 	64094195147 	25.64 	10984 
CHLY1M282345	4666845 	63908879012 	25.56 	22906 
HMYL4M612040	12623293 	63722313372 	25.49 	8432 
ZQLY3M944488	11952651 	63662750316 	25.47 	8187 
HMLY1M357039	11204846 	63589029416 	25.44 	9609 
CHLY1F175407	4570545 	63547322395 	25.42 	22076 
CHYL2F493059	11456580 	63469041028 	25.39 	8705 
ZQLY3F944385	9883444 	63315631479 	25.33 	10445 
CHLY2F386631	17609102 	63093193299 	25.24 	5388 
CHYL1M177141	6628669 	63057362218 	25.22 	14142 
HMYL2F461325	10087187 	63022677756 	25.21 	10898 
ZQLY2F470815	8572060 	62792462573 	25.12 	12268 
ZQLY3M843263	7565664 	62729318714 	25.09 	14542 
HMLY1F354385	6938961 	62710431109 	25.08 	18041 
ZQLY2M472957	9147478 	62682839202 	25.07 	11688 
ZQLY3F944997	10897482 	62534958215 	25.01 	10094 
HMYL4F202447	6856388 	62496737357 	25.00 	17302 
HMYL1M355815	5823959 	62461168038 	24.98 	18296 
HMLY2F460305	10099576 	62460651740 	24.98 	10453 
ZQLY2M471937	10902323 	62427865904 	24.97 	8938 
CHLY2F492651	11572026 	62341463627 	24.94 	9077 
CHLY2F388671	13066700 	62340957855 	24.94 	7234 
ZQLY4M120101	13419961 	62255590327 	24.90 	10508 
ZQLY1F365611	4987047 	62190540848 	24.88 	21896 
CHLY2M491529	7465259 	62145230606 	24.86 	14479 
ZQLY1F368875	5702561 	62108111275 	24.84 	19634 
HMLY2F460917	10421356 	62091189642 	24.84 	9983 
ZQLY4M121122	14374837 	61943206687 	24.78 	8505 
HMYL4M409182	10421147 	61898385296 	24.76 	11059 
CHLY1F177039	5344214 	61887370088 	24.75 	19401 
HMYL2F358365	8478831 	61850584661 	24.74 	12227 
ZQLY3F248365	7127155 	61815548475 	24.73 	16630 
HMLY4F407345	17679775 	61798441063 	24.72 	5899 
HMLY3F714385	12807462 	61685513577 	24.67 	7750 
CHLY1F280611	5909115 	61683283823 	24.67 	19069 
HMLY3M716122	9618324 	61666872610 	24.67 	11963 
HMYL4F612447	9669377 	61662779780 	24.67 	11225 
CHLY1F178671	6292128 	61654880835 	24.66 	17206 
HMLY4M509692	11177680 	61633106295 	24.65 	9290 
ZQLY4F326325	13441627 	61610338963 	24.64 	7498 
HMYL4M203875	10570032 	61421708287 	24.57 	10987 
HMYL3F712957	11766997 	61406065378 	24.56 	8486 
CHYL2F494283	7874103 	61375255679 	24.55 	13520 
ZQLY1M366733	5733887 	61321875440 	24.53 	20561 
HMLY2M460611	8599862 	61287893213 	24.52 	12019 
HMYL2M461223	7677667 	61274474152 	24.51 	13935 
HMLY4F101325	6903374 	61154536020 	24.46 	15183 
CHLY2M388569	9074385 	61092434623 	24.44 	12223 
HMLY4M304590	7159610 	60986773726 	24.39 	14945 
ZQLY4M224896	13387398 	60738723787 	24.30 	7965 
ZQLY3M265306	10373296 	60725125004 	24.29 	9677 
HMLY4F611325	7770078 	60662643841 	24.27 	14028 
CHLY1F281223	5631444 	60644578244 	24.26 	17924 
HMYL3M251938	6995644 	60553816067 	24.22 	14919 
HMYL3F251631	10604036 	60518004622 	24.21 	9187 
CHLY1M175917	13602399 	60403946076 	24.16 	6880 
HMYL3F713467	5127913 	60385995857 	24.15 	19382 
HMYL1M355099	9093537 	60206309062 	24.08 	10877 
CHYL1F179691	6030494 	60184825949 	24.07 	16366 
HMLY1F354997	10972344 	60116654311 	24.05 	10000 
ZQLY1F366631	5344050 	60115818555 	24.05 	18843 
CHLY1M179997	5083859 	60107421558 	24.04 	19806 
CHYL2M490305	5402970 	60007522273 	24.00 	18505 
ZQLY3F145611	6505299 	59983067727 	23.99 	16834 
ZQLY3M248060	6772716 	59958235088 	23.98 	15030 
HMYL2F461121	9739938 	59904718715 	23.96 	10131 
HMLY4M100408	6687259 	59901324484 	23.96 	15722 
HMLY4M612652	9151097 	59880139643 	23.95 	11360 
ZQLY3F147345	8717823 	59861071172 	23.94 	11334 
HMLY4F612243	8047803 	59828034232 	23.93 	13455 
CHLY1M176529	3287661 	59809895167 	23.92 	28877 
ZQLY2M470509	10924145 	59661855906 	23.86 	9157 
HMLY3F714589	7953918 	59562273836 	23.82 	13471 
CHYL2M492753	9582867 	59442470401 	23.78 	10971 
CHLY1M280917	3543700 	59435656073 	23.77 	27148 
ZQLY4M634590	4650161 	59321755159 	23.73 	22227 
HMYL3F713263	7544053 	59188961293 	23.68 	14409 
CHLY2F387855	8419343 	59097344561 	23.64 	12028 
CHLY2F489895	6454622 	59041182663 	23.62 	16242 
HMYL4M306734	8435259 	59041041628 	23.62 	12374 
HMYL3M151122	6916197 	58966042281 	23.59 	15256 
ZQLY1F367243	4735528 	58964113624 	23.59 	25457 
CHYL2M385305	12813374 	58932603425 	23.57 	6742 
HMYL4F510917	12948120 	58921166754 	23.57 	7035 
CHYL2F489691	12543347 	58903382363 	23.56 	7127 
ZQLY1F366427	4725550 	58840563126 	23.54 	20513 
HMYL4M509998	4839318 	58769431418 	23.51 	21842 
HMYL1F356121	10323053 	58678881506 	23.47 	9541 
HMYL3F919079	12326373 	58603380987 	23.44 	9602 
CHLY1F175203	4447129 	58536784357 	23.41 	22689 
ZQLY4F633467	7591115 	58514344680 	23.41 	13411 
ZQLY2F470611	10631499 	58500321920 	23.40 	9539 
HMYL4M407958	14989450 	58417962478 	23.37 	5957 
HMLY3M918978	7299688 	58378619339 	23.35 	17574 
CHLY1F282243	7800685 	58372735785 	23.35 	13319 
HMLY3M251836	7824616 	58298814285 	23.32 	12481 
HMYL1F354589	18386157 	58208402520 	23.28 	9384 
HMLY3M714691	17294962 	58084389939 	23.23 	5214 
CHLY2F388263	9512548 	58066961404 	23.23 	10090 
ZQLY4M428467	8357692 	58012217007 	23.20 	11514 
HMYL3M919182	21535469 	57871083913 	23.15 	4040 
ZQLY1F369079	8995228 	57858864013 	23.14 	11934 
CHLY1M179589	8058309 	57807590346 	23.12 	12532 
CHYL2F387243	8189562 	57798810987 	23.12 	13130 
ZQLY3F842039	6572451 	57574941941 	23.03 	15201 
HMLY2F459385	8063113 	57510075329 	23.00 	12605 
ZQLY2F472651	7795994 	57377633272 	22.95 	12354 
CHYL2M389181	8802110 	57353131852 	22.94 	10244 
ZQLY1M368365	7022601 	57279538991 	22.91 	14652 
HMYL3F253162	8339104 	57261272885 	22.90 	12044 
ZQLY1M367345	3501111 	57246092172 	22.90 	26523 
HMYL2M460203	7470034 	57180423133 	22.87 	13067 
ZQLY1F368059	4545407 	57168004562 	22.87 	21761 
HMLY2M460407	6902900 	57168033043 	22.87 	14117 
HMYL2M460815	6167110 	57150051796 	22.86 	16295 
HMYL3F252243	8027757 	57100071980 	22.84 	11960 
ZQYL3M636428	4379390 	57034919477 	22.81 	22792 
ZQLY4F120204	7202587 	57023444886 	22.81 	13993 
HMYL3M253672	8025090 	56995778871 	22.80 	12201 
CHYL1M178161	7897466 	56976262488 	22.79 	14388 
HMLY2M459487	8453745 	56948632247 	22.78 	11140 
CHLY2M492141	8078854 	56829323234 	22.73 	12003 
HMYL2F459997	7655070 	56806688291 	22.72 	13012 
ZQLY3F840305	10137036 	56789737038 	22.72 	9164 
ZQLY3F145099	8977902 	56611670766 	22.64 	11328 
ZQLY2M469793	15518077 	56563723298 	22.63 	5342 
HMYL2F459589	12239906 	56429174686 	22.57 	7624 
HMLY3M919692	5514506 	56415293632 	22.57 	17924 
ZQLY1F367651	4197869 	56342762859 	22.54 	22060 
ZQLY3F841325	11334875 	56278019408 	22.51 	7870 
ZQLY3M146632	6854351 	56193240731 	22.48 	13855 
ZQLY3F842855	6462846 	56186424684 	22.47 	17293 
HMYL4F304895	6663033 	56124774347 	22.45 	15261 
ZQLY4F428977	7334355 	56101411197 	22.44 	14266 
ZQLY2F472447	8365049 	56084080725 	22.43 	10412 
HMLY1M356427	6776239 	56021346317 	22.41 	14775 
HMYL4F306529	5783808 	55950989568 	22.38 	17857 
ZQLY1M368161	7233602 	55945901351 	22.38 	13596 
HMYL2M459079	9851749 	55932341516 	22.37 	10128 
ZQLY4F533059	5148643 	55927995823 	22.37 	19544 
ZQLY4M223264	6275358 	55898341516 	22.36 	15422 
ZQLY4M122040	6115243 	55834132344 	22.33 	14899 
CHLY2M491733	8559062 	55785433786 	22.31 	15687 
HMYL1M355611	10511180 	55764926883 	22.31 	10155 
CHYL2F490099	14019332 	55724153904 	22.29 	8731 
HMYL3F714895	7449182 	55607847393 	22.24 	12864 
CHLY2F490203	8512538 	55597654363 	22.24 	11739 
CHLY2F492855	13540503 	55562316805 	22.22 	6049 
ZQLY2M470713	7812362 	55442153139 	22.18 	12519 
HMLY3M713774	8740949 	55434309422 	22.17 	10458 
CHYL1F176019	4989820 	55388637315 	22.16 	18417 
ZQLY4M429590	6241290 	55355742287 	22.14 	18380 
HMLY3F713977	5655010 	55329438026 	22.13 	16027 
ZQLY2F471835	7629823 	55324676551 	22.13 	12498 
ZQLY3F841937	11215539 	55311154916 	22.12 	7562 
ZQLY3F248977	7941661 	55268836209 	22.11 	12291 
ZQLY1M369385	6452675 	55230143277 	22.09 	14871 
HMYL4F305099	6000062 	55224934902 	22.09 	16206 
CHLY1M283161	7761677 	55165787869 	22.07 	12153 
CHLY1M280101	6883579 	55163333102 	22.07 	16396 
ZQLY1F366835	5958669 	54940098191 	21.98 	17088 
ZQLY4F121427	8703187 	54855191033 	21.94 	11548 
ZQLY3M944284	11695350 	54844618957 	21.94 	7253 
CHLY2F492243	6123017 	54832287232 	21.93 	14779 
HMYL4M612142	8663169 	54804065995 	21.92 	11483 
CHLY1M177345	4606314 	54778476288 	21.91 	21384 
CHYL2M489385	5406949 	54773555475 	21.91 	16429 
CHLY2M386529	7844421 	54517238371 	21.81 	12489 
